Id,Choice
165,0.684881602914
166,0.571917808219
167,0.0502008032129
168,0.0502008032129
169,0.81045751634
170,0.881028938907
171,0.571917808219
172,0.81045751634
173,0.969776609724
174,0.406040268456
175,0.81045751634
176,0.81045751634
177,0.684881602914
178,0.0502008032129
179,0.333333333333
180,0.184523809524
181,0.571917808219
182,0.333333333333
183,0.0502008032129
184,0.406040268456
185,0.81045751634
186,0.333333333333
187,0.597087378641
188,0.969776609724
189,0.333333333333
190,0.0502008032129
191,0.0502008032129
192,0.166666666667
193,0.969776609724
194,0.406040268456
195,0.184523809524
196,0.0502008032129
197,0.406040268456
198,0.0502008032129
199,0.166666666667
200,0.406040268456
201,0.333333333333
202,0.0502008032129
203,0.881028938907
204,0.597087378641
205,0.0502008032129
206,0.81045751634
207,0.881028938907
208,0.0502008032129
209,0.969776609724
210,0.969776609724
211,0.0502008032129
212,0.597087378641
213,0.333333333333
214,0.184523809524
215,0.0502008032129
216,0.81045751634
217,0.166666666667
218,0.0502008032129
219,0.0502008032129
220,0.969776609724
221,0.326530612245
222,0.333333333333
223,0.406040268456
224,0.969776609724
225,0.684881602914
226,0.684881602914
227,0.0502008032129
228,0.969776609724
229,0.0502008032129
230,0.571917808219
231,0.969776609724
232,0.881028938907
233,0.597087378641
234,0.184523809524
235,0.166666666667
236,0.406040268456
237,0.969776609724
238,0.406040268456
239,0.333333333333
240,0.333333333333
241,0.0502008032129
242,0.333333333333
243,0.333333333333
244,0.0502008032129
245,0.969776609724
246,0.184523809524
247,0.969776609724
248,0.0502008032129
249,0.0502008032129
250,0.406040268456
251,0.0502008032129
252,0.0502008032129
253,0.684881602914
254,0.406040268456
255,0.969776609724
256,0.969776609724
257,0.684881602914
258,0.881028938907
259,0.597087378641
260,0.333333333333
261,0.881028938907
262,0.0502008032129
263,0.166666666667
264,0.0502008032129
265,0.333333333333
266,0.406040268456
267,0.333333333333
268,0.406040268456
269,0.333333333333
270,0.166666666667
271,0.597087378641
272,0.0502008032129
273,0.684881602914
274,0.969776609724
275,0.0502008032129
276,0.597087378641
277,0.0502008032129
278,0.375
279,0.597087378641
280,0.597087378641
281,0.81045751634
282,0.326530612245
283,0.166666666667
284,0.184523809524
285,0.406040268456
286,0.333333333333
287,0.571917808219
288,0.166666666667
289,0.571917808219
290,0.81045751634
291,0.0502008032129
292,0.0502008032129
293,0.184523809524
294,0.969776609724
295,0.0502008032129
296,0.684881602914
297,0.0502008032129
298,0.0502008032129
299,0.0502008032129
300,0.0502008032129
301,0.969776609724
302,0.684881602914
303,0.0
304,0.597087378641
305,0.0502008032129
306,0.684881602914
307,0.969776609724
308,0.406040268456
309,0.333333333333
310,0.969776609724
311,0.333333333333
312,0.81045751634
313,0.597087378641
314,0.52
315,0.406040268456
316,0.166666666667
317,0.0502008032129
318,0.684881602914
319,0.571917808219
320,0.406040268456
321,0.406040268456
322,0.333333333333
323,0.969776609724
324,0.0502008032129
325,0.0502008032129
326,0.969776609724
327,0.969776609724
328,0.406040268456
329,0.0502008032129
330,0.597087378641
331,0.571917808219
332,0.881028938907
333,0.0502008032129
334,0.969776609724
335,0.0502008032129
336,0.0502008032129
337,0.571917808219
338,0.333333333333
339,0.0502008032129
340,0.166666666667
341,0.0502008032129
342,0.406040268456
343,0.0502008032129
344,0.969776609724
345,0.81045751634
346,0.684881602914
347,0.333333333333
348,0.406040268456
349,0.597087378641
350,0.969776609724
351,0.333333333333
352,0.597087378641
353,0.406040268456
354,0.969776609724
355,0.571917808219
356,0.0502008032129
357,0.0502008032129
358,0.333333333333
359,0.684881602914
360,0.0502008032129
361,0.597087378641
362,0.184523809524
363,0.333333333333
364,0.81045751634
365,0.0502008032129
366,0.81045751634
367,0.969776609724
368,0.333333333333
369,0.0502008032129
370,0.0502008032129
371,0.881028938907
372,0.81045751634
373,0.0502008032129
374,0.597087378641
375,0.333333333333
376,0.0502008032129
377,0.406040268456
378,0.333333333333
379,0.81045751634
380,0.81045751634
381,0.969776609724
382,0.184523809524
383,0.0502008032129
384,0.597087378641
385,0.969776609724
386,0.333333333333
387,0.597087378641
388,0.684881602914
389,0.333333333333
390,0.0502008032129
391,0.184523809524
392,0.969776609724
393,0.969776609724
394,0.881028938907
395,0.406040268456
396,0.684881602914
397,0.406040268456
398,0.333333333333
399,0.571917808219
400,0.969776609724
401,0.333333333333
402,0.406040268456
403,0.881028938907
404,0.684881602914
405,0.333333333333
406,0.0502008032129
407,0.597087378641
408,0.166666666667
409,0.333333333333
410,0.969776609724
411,0.969776609724
412,0.406040268456
413,0.684881602914
414,0.406040268456
415,0.571917808219
416,0.969776609724
417,0.597087378641
418,0.969776609724
419,0.0502008032129
420,0.166666666667
421,0.597087378641
422,0.406040268456
423,0.184523809524
424,0.881028938907
425,0.969776609724
426,0.571917808219
427,0.571917808219
428,0.406040268456
429,0.184523809524
430,0.406040268456
431,0.969776609724
432,0.81045751634
433,0.166666666667
434,0.881028938907
435,0.571917808219
436,0.0502008032129
437,0.406040268456
438,0.597087378641
439,0.571917808219
440,0.0502008032129
441,0.333333333333
442,0.333333333333
443,0.597087378641
444,0.406040268456
445,0.333333333333
446,0.0502008032129
447,0.881028938907
448,0.333333333333
449,0.406040268456
450,0.571917808219
451,0.684881602914
452,0.333333333333
453,0.166666666667
454,0.333333333333
455,0.166666666667
456,0.881028938907
457,0.81045751634
458,0.684881602914
459,0.969776609724
460,0.881028938907
461,0.571917808219
462,0.184523809524
463,0.333333333333
464,0.571917808219
465,0.969776609724
466,0.81045751634
467,0.571917808219
468,0.333333333333
469,0.184523809524
470,0.0502008032129
471,0.333333333333
472,0.166666666667
473,0.333333333333
474,0.969776609724
475,0.684881602914
476,0.969776609724
477,0.166666666667
478,0.184523809524
479,0.333333333333
480,0.0502008032129
481,0.0502008032129
482,0.0502008032129
483,0.881028938907
484,0.0502008032129
485,0.333333333333
486,0.969776609724
487,0.881028938907
488,0.684881602914
489,0.0502008032129
490,0.406040268456
491,0.684881602914
492,0.969776609724
493,0.0502008032129
494,0.684881602914
495,0.0502008032129
496,0.166666666667
497,0.406040268456
498,0.571917808219
499,0.571917808219
500,0.333333333333
501,0.684881602914
502,0.684881602914
503,0.684881602914
504,0.0502008032129
505,0.0502008032129
506,0.571917808219
507,0.881028938907
508,0.0502008032129
509,0.969776609724
510,0.969776609724
511,0.684881602914
512,0.684881602914
513,0.969776609724
514,0.684881602914
515,0.969776609724
516,0.969776609724
517,0.969776609724
518,0.333333333333
519,0.0502008032129
520,0.684881602914
521,0.333333333333
522,0.684881602914
523,0.333333333333
524,0.333333333333
525,0.406040268456
526,0.571917808219
527,0.333333333333
528,0.333333333333
529,0.0502008032129
530,0.81045751634
531,0.0502008032129
532,0.333333333333
533,0.81045751634
534,0.333333333333
535,0.969776609724
536,0.0502008032129
537,0.333333333333
538,0.406040268456
539,0.684881602914
540,0.81045751634
541,0.881028938907
542,0.0502008032129
543,0.406040268456
544,0.166666666667
545,0.406040268456
546,0.881028938907
547,0.571917808219
548,0.969776609724
549,0.333333333333
550,0.969776609724
551,0.684881602914
552,0.969776609724
553,0.333333333333
554,0.881028938907
555,0.0502008032129
556,0.969776609724
557,0.0502008032129
558,0.333333333333
559,0.0502008032129
560,0.333333333333
561,0.0502008032129
562,0.881028938907
563,0.166666666667
564,0.597087378641
565,0.184523809524
566,0.969776609724
567,0.0502008032129
568,0.326530612245
569,0.969776609724
570,0.333333333333
571,0.0502008032129
572,0.597087378641
573,0.166666666667
574,0.969776609724
575,0.0502008032129
576,0.969776609724
577,0.969776609724
578,0.406040268456
579,0.969776609724
580,0.0502008032129
581,0.0502008032129
582,0.0502008032129
583,0.881028938907
584,0.81045751634
585,0.597087378641
586,0.184523809524
587,0.406040268456
588,0.881028938907
589,0.969776609724
590,0.81045751634
591,0.406040268456
592,0.571917808219
593,0.684881602914
594,0.333333333333
595,0.166666666667
596,0.326530612245
597,0.333333333333
598,0.0502008032129
599,0.969776609724
600,0.333333333333
601,0.81045751634
602,0.166666666667
603,0.406040268456
604,0.333333333333
605,0.969776609724
606,0.597087378641
607,0.333333333333
608,0.881028938907
609,0.969776609724
610,0.166666666667
611,0.333333333333
612,0.881028938907
613,0.333333333333
614,0.597087378641
615,0.333333333333
616,0.571917808219
617,0.969776609724
618,0.969776609724
619,0.333333333333
620,0.0502008032129
621,0.0502008032129
622,0.881028938907
623,0.333333333333
624,0.166666666667
625,0.969776609724
626,0.333333333333
627,0.0502008032129
628,0.684881602914
629,0.81045751634
630,0.0502008032129
631,0.333333333333
632,0.0502008032129
633,0.881028938907
634,0.81045751634
635,0.333333333333
636,0.333333333333
637,0.881028938907
638,0.406040268456
639,0.0502008032129
640,0.969776609724
641,0.333333333333
642,0.333333333333
643,0.881028938907
644,0.166666666667
645,0.0502008032129
646,0.166666666667
647,0.597087378641
648,0.684881602914
649,0.0502008032129
650,0.184523809524
651,0.333333333333
652,0.597087378641
653,0.406040268456
654,0.969776609724
655,0.81045751634
656,0.166666666667
657,0.684881602914
658,0.406040268456
659,0.969776609724
660,0.333333333333
661,0.684881602914
662,0.597087378641
663,0.166666666667
664,0.571917808219
665,0.406040268456
666,0.969776609724
667,0.597087378641
668,0.406040268456
669,0.406040268456
670,0.0502008032129
671,0.333333333333
672,0.969776609724
673,0.571917808219
674,0.571917808219
675,0.406040268456
676,0.969776609724
677,0.333333333333
678,0.969776609724
679,0.406040268456
680,0.0502008032129
681,0.184523809524
682,0.406040268456
683,0.597087378641
684,0.326530612245
685,0.0502008032129
686,0.969776609724
687,0.597087378641
688,0.684881602914
689,0.597087378641
690,0.406040268456
691,0.0502008032129
692,0.969776609724
693,0.52
694,0.406040268456
695,0.597087378641
696,0.406040268456
697,0.166666666667
698,0.333333333333
699,0.969776609724
700,0.0502008032129
701,0.684881602914
702,0.969776609724
703,0.597087378641
704,0.406040268456
705,0.571917808219
706,0.881028938907
707,0.881028938907
708,0.684881602914
709,0.0502008032129
710,0.0502008032129
711,0.597087378641
712,0.969776609724
713,0.597087378641
714,0.571917808219
715,0.969776609724
716,0.571917808219
717,0.0502008032129
718,0.0502008032129
719,0.81045751634
720,0.571917808219
721,0.333333333333
722,0.684881602914
723,0.597087378641
724,0.969776609724
725,0.597087378641
726,0.0502008032129
727,0.81045751634
728,0.881028938907
729,0.597087378641
730,0.81045751634
731,0.684881602914
732,0.571917808219
733,0.0502008032129
734,0.0502008032129
735,0.571917808219
736,0.406040268456
737,0.684881602914
738,0.881028938907
739,0.881028938907
740,0.969776609724
741,0.166666666667
742,0.166666666667
743,0.81045751634
744,0.0502008032129
745,0.406040268456
746,0.166666666667
747,0.81045751634
748,0.881028938907
749,0.166666666667
750,0.333333333333
751,0.881028938907
752,0.333333333333
753,0.969776609724
754,0.333333333333
755,0.881028938907
756,0.597087378641
757,0.333333333333
758,0.571917808219
759,0.881028938907
760,0.0502008032129
761,0.597087378641
762,0.52
763,0.333333333333
764,0.81045751634
765,0.969776609724
766,0.597087378641
767,0.684881602914
768,0.881028938907
769,0.184523809524
770,0.166666666667
771,0.881028938907
772,0.969776609724
773,0.81045751634
774,0.166666666667
775,0.881028938907
776,0.406040268456
777,0.597087378641
778,0.0502008032129
779,0.969776609724
780,0.969776609724
781,0.0502008032129
782,0.0502008032129
783,0.571917808219
784,0.406040268456
785,0.166666666667
786,0.184523809524
787,0.406040268456
788,0.684881602914
789,0.684881602914
790,0.0502008032129
791,0.0502008032129
792,0.333333333333
793,0.881028938907
794,0.684881602914
795,0.0502008032129
796,0.0502008032129
797,0.81045751634
798,0.969776609724
799,0.81045751634
800,0.881028938907
801,0.0502008032129
802,0.597087378641
803,0.969776609724
804,0.375
805,0.597087378641
806,0.684881602914
807,0.684881602914
808,0.184523809524
809,0.684881602914
810,0.597087378641
811,0.571917808219
812,0.333333333333
813,0.597087378641
814,0.0502008032129
815,0.0502008032129
816,0.684881602914
817,0.0502008032129
818,0.0502008032129
819,0.969776609724
820,0.881028938907
821,0.597087378641
822,0.597087378641
823,0.0502008032129
824,0.969776609724
825,0.597087378641
826,0.969776609724
827,0.597087378641
828,0.333333333333
829,0.406040268456
830,0.166666666667
831,0.969776609724
832,0.333333333333
833,0.0502008032129
834,0.0502008032129
835,0.684881602914
836,0.571917808219
837,0.0502008032129
838,0.333333333333
839,0.969776609724
840,0.571917808219
841,0.684881602914
842,0.81045751634
843,0.969776609724
844,0.684881602914
845,0.0502008032129
846,0.0502008032129
847,0.406040268456
848,0.969776609724
849,0.406040268456
850,0.406040268456
851,0.81045751634
852,0.0502008032129
853,0.0502008032129
854,0.333333333333
855,0.333333333333
856,0.333333333333
857,0.333333333333
858,0.0502008032129
859,0.184523809524
860,0.406040268456
861,0.166666666667
862,0.684881602914
863,0.597087378641
864,0.969776609724
865,0.406040268456
866,0.969776609724
867,0.333333333333
868,0.0502008032129
869,0.0502008032129
870,0.597087378641
871,0.0502008032129
872,0.969776609724
873,0.333333333333
874,0.0502008032129
875,0.881028938907
876,0.0502008032129
877,0.0502008032129
878,0.969776609724
879,0.0502008032129
880,0.333333333333
881,0.184523809524
882,0.0502008032129
883,0.0502008032129
884,0.81045751634
885,0.0502008032129
886,0.684881602914
887,0.684881602914
888,0.881028938907
889,0.166666666667
890,0.684881602914
891,0.333333333333
892,0.81045751634
893,0.166666666667
894,0.969776609724
895,0.184523809524
896,0.571917808219
897,0.881028938907
898,0.969776609724
899,0.969776609724
900,0.969776609724
901,0.81045751634
902,0.333333333333
903,0.333333333333
904,0.333333333333
905,0.406040268456
906,0.333333333333
907,0.571917808219
908,0.881028938907
909,0.406040268456
910,0.0502008032129
911,0.333333333333
912,0.406040268456
913,0.406040268456
914,0.969776609724
915,0.969776609724
916,0.81045751634
917,0.684881602914
918,0.571917808219
919,0.333333333333
920,0.406040268456
921,0.0502008032129
922,0.969776609724
923,0.969776609724
924,0.684881602914
925,0.969776609724
926,0.597087378641
927,0.597087378641
928,0.333333333333
929,0.969776609724
930,0.166666666667
931,0.969776609724
932,0.684881602914
933,0.684881602914
934,0.406040268456
935,0.333333333333
936,0.684881602914
937,0.571917808219
938,0.684881602914
939,0.0502008032129
940,0.81045751634
941,0.969776609724
942,0.0502008032129
943,0.81045751634
944,0.969776609724
945,0.571917808219
946,0.597087378641
947,0.597087378641
948,0.597087378641
949,0.969776609724
950,0.684881602914
951,0.684881602914
952,0.333333333333
953,0.684881602914
954,0.571917808219
955,0.969776609724
956,0.0502008032129
957,0.406040268456
958,0.969776609724
959,0.333333333333
960,0.571917808219
961,0.0502008032129
962,0.333333333333
963,0.0502008032129
964,0.881028938907
965,0.406040268456
966,0.0502008032129
967,0.166666666667
968,0.184523809524
969,0.597087378641
970,0.0502008032129
971,0.571917808219
972,0.333333333333
973,0.406040268456
974,0.184523809524
975,0.684881602914
976,0.81045751634
977,0.597087378641
978,0.571917808219
979,0.0502008032129
980,0.0502008032129
981,0.184523809524
982,0.597087378641
983,0.81045751634
984,0.0502008032129
985,0.0502008032129
986,0.969776609724
987,0.406040268456
988,0.684881602914
989,0.333333333333
990,0.406040268456
991,0.597087378641
992,0.52
993,0.0502008032129
994,0.969776609724
995,0.684881602914
996,0.166666666667
997,0.166666666667
998,0.406040268456
999,0.333333333333
1000,0.571917808219
1001,0.0502008032129
1002,0.969776609724
1003,0.0502008032129
1004,0.684881602914
1005,0.0502008032129
1006,0.166666666667
1007,0.684881602914
1008,0.166666666667
1009,0.0502008032129
1010,0.0502008032129
1011,0.0502008032129
1012,0.597087378641
1013,0.684881602914
1014,0.406040268456
1015,0.969776609724
1016,0.0502008032129
1017,0.969776609724
1018,0.81045751634
1019,0.166666666667
1020,0.333333333333
1021,0.333333333333
1022,0.597087378641
1023,0.333333333333
1024,0.969776609724
1025,0.166666666667
1026,0.406040268456
1027,0.969776609724
1028,0.969776609724
1029,0.969776609724
1030,0.597087378641
1031,0.684881602914
1032,0.406040268456
1033,0.0502008032129
1034,0.166666666667
1035,0.0502008032129
1036,0.881028938907
1037,0.333333333333
1038,0.0502008032129
1039,0.406040268456
1040,0.333333333333
1041,0.684881602914
1042,0.0502008032129
1043,0.0502008032129
1044,0.406040268456
1045,0.406040268456
1046,0.333333333333
1047,0.684881602914
1048,0.684881602914
1049,0.333333333333
1050,0.0502008032129
1051,0.0502008032129
1052,0.406040268456
1053,0.684881602914
1054,0.571917808219
1055,0.881028938907
1056,0.597087378641
1057,0.684881602914
1058,0.0502008032129
1059,0.969776609724
1060,0.0502008032129
1061,0.333333333333
1062,0.597087378641
1063,0.333333333333
1064,0.333333333333
1065,0.81045751634
1066,0.166666666667
1067,0.166666666667
1068,0.406040268456
1069,0.166666666667
1070,0.166666666667
1071,0.166666666667
1072,0.166666666667
1073,0.881028938907
1074,0.969776609724
1075,0.684881602914
1076,0.184523809524
1077,0.184523809524
1078,0.684881602914
1079,0.969776609724
1080,0.969776609724
1081,0.0502008032129
1082,0.969776609724
1083,0.597087378641
1084,0.969776609724
1085,0.881028938907
1086,0.571917808219
1087,0.969776609724
1088,0.597087378641
1089,0.969776609724
1090,0.0502008032129
1091,0.571917808219
1092,0.333333333333
1093,0.571917808219
1094,0.0502008032129
1095,0.969776609724
1096,0.0502008032129
1097,0.406040268456
1098,0.0502008032129
1099,0.0502008032129
1100,0.0502008032129
1101,0.166666666667
1102,0.81045751634
1103,0.184523809524
1104,0.0502008032129
1105,0.333333333333
1106,0.684881602914
1107,0.0502008032129
1108,0.969776609724
1109,0.571917808219
1110,0.333333333333
1111,0.969776609724
1112,0.406040268456
1113,0.969776609724
1114,0.333333333333
1115,0.571917808219
1116,0.406040268456
1117,0.969776609724
1118,0.684881602914
1119,0.684881602914
1120,0.81045751634
1121,0.0502008032129
1122,0.597087378641
1123,0.969776609724
1124,0.571917808219
1125,0.597087378641
1126,0.81045751634
1127,0.571917808219
1128,0.597087378641
1129,0.969776609724
1130,0.684881602914
1131,0.597087378641
1132,0.333333333333
1133,0.684881602914
1134,0.0502008032129
1135,0.597087378641
1136,0.969776609724
1137,0.597087378641
1138,0.684881602914
1139,0.166666666667
1140,0.406040268456
1141,0.184523809524
1142,0.597087378641
1143,0.881028938907
1144,0.969776609724
1145,0.0502008032129
1146,0.166666666667
1147,0.0502008032129
1148,0.406040268456
1149,0.333333333333
1150,0.406040268456
1151,0.684881602914
1152,0.684881602914
1153,0.333333333333
1154,0.684881602914
1155,0.333333333333
1156,0.333333333333
1157,0.684881602914
1158,0.684881602914
1159,0.406040268456
1160,0.166666666667
1161,0.969776609724
1162,0.684881602914
1163,0.81045751634
1164,0.571917808219
1165,0.0502008032129
1166,0.969776609724
1167,0.969776609724
1168,0.406040268456
1169,0.597087378641
1170,0.969776609724
1171,0.684881602914
1172,0.881028938907
1173,0.881028938907
1174,0.881028938907
1175,0.166666666667
1176,0.684881602914
1177,0.406040268456
1178,0.969776609724
1179,0.881028938907
1180,0.333333333333
1181,0.166666666667
1182,0.881028938907
1183,0.0502008032129
1184,0.406040268456
1185,0.571917808219
1186,0.684881602914
1187,0.597087378641
1188,0.81045751634
1189,0.0502008032129
1190,0.969776609724
1191,0.597087378641
1192,0.597087378641
1193,0.0502008032129
1194,0.0502008032129
1195,0.597087378641
1196,0.166666666667
1197,0.597087378641
1198,0.571917808219
1199,0.0502008032129
1200,0.571917808219
1201,0.571917808219
1202,0.969776609724
1203,0.0502008032129
1204,0.0502008032129
1205,0.0502008032129
1206,0.684881602914
1207,0.571917808219
1208,0.969776609724
1209,0.333333333333
1210,0.333333333333
1211,0.81045751634
1212,0.406040268456
1213,0.881028938907
1214,0.881028938907
1215,0.333333333333
1216,0.881028938907
1217,0.406040268456
1218,0.571917808219
1219,0.0502008032129
1220,0.0502008032129
1221,0.0502008032129
1222,0.333333333333
1223,0.166666666667
1224,0.881028938907
1225,0.406040268456
1226,0.0502008032129
1227,0.571917808219
1228,0.969776609724
1229,0.406040268456
1230,0.0502008032129
1231,0.333333333333
1232,0.406040268456
1233,0.597087378641
1234,0.406040268456
1235,0.326530612245
1236,0.597087378641
1237,0.969776609724
1238,0.81045751634
1239,0.969776609724
1240,0.684881602914
1241,0.969776609724
1242,0.969776609724
1243,0.881028938907
1244,0.333333333333
1245,0.684881602914
1246,0.166666666667
1247,0.333333333333
1248,0.333333333333
1249,0.0502008032129
1250,0.333333333333
1251,0.406040268456
1252,0.406040268456
1253,0.406040268456
1254,0.0502008032129
1255,0.684881602914
1256,0.0502008032129
1257,0.0502008032129
1258,0.0502008032129
1259,0.333333333333
1260,0.684881602914
1261,0.0502008032129
1262,0.597087378641
1263,0.684881602914
1264,0.597087378641
1265,0.684881602914
1266,0.571917808219
1267,0.0502008032129
1268,0.597087378641
1269,0.166666666667
1270,0.0502008032129
1271,0.684881602914
1272,0.571917808219
1273,0.333333333333
1274,0.684881602914
1275,0.881028938907
1276,0.597087378641
1277,0.333333333333
1278,0.333333333333
1279,0.333333333333
1280,0.333333333333
1281,0.969776609724
1282,0.969776609724
1283,0.0502008032129
1284,0.406040268456
1285,0.326530612245
1286,0.166666666667
1287,0.684881602914
1288,0.0502008032129
1289,0.571917808219
1290,0.881028938907
1291,0.406040268456
1292,0.81045751634
1293,0.969776609724
1294,0.684881602914
1295,0.0502008032129
1296,0.333333333333
1297,0.81045751634
1298,0.81045751634
1299,0.881028938907
1300,0.0502008032129
1301,0.881028938907
1302,0.969776609724
1303,0.333333333333
1304,0.571917808219
1305,0.333333333333
1306,0.333333333333
1307,0.333333333333
1308,0.969776609724
1309,0.333333333333
1310,0.81045751634
1311,0.333333333333
1312,0.881028938907
1313,0.969776609724
1314,0.571917808219
1315,0.969776609724
1316,0.0502008032129
1317,0.333333333333
1318,0.406040268456
1319,0.0502008032129
1320,0.166666666667
1321,0.0502008032129
1322,0.333333333333
1323,0.969776609724
1324,0.597087378641
1325,0.969776609724
1326,0.0502008032129
1327,0.881028938907
1328,0.881028938907
1329,0.969776609724
1330,0.406040268456
1331,0.969776609724
1332,0.0502008032129
1333,0.184523809524
1334,0.166666666667
1335,0.0502008032129
1336,0.881028938907
1337,0.333333333333
1338,0.969776609724
1339,0.684881602914
1340,0.184523809524
1341,0.969776609724
1342,0.571917808219
1343,0.881028938907
1344,0.969776609724
1345,0.0502008032129
1346,0.333333333333
1347,0.881028938907
1348,0.684881602914
1349,0.333333333333
1350,0.0502008032129
1351,0.571917808219
1352,0.597087378641
1353,0.52
1354,0.406040268456
1355,0.969776609724
1356,0.684881602914
1357,0.881028938907
1358,0.184523809524
1359,0.406040268456
1360,0.184523809524
1361,0.0502008032129
1362,0.0502008032129
1363,0.0502008032129
1364,0.684881602914
1365,0.0502008032129
1366,0.406040268456
1367,0.0502008032129
1368,0.969776609724
1369,0.969776609724
1370,0.166666666667
1371,0.684881602914
1372,0.881028938907
1373,0.333333333333
1374,0.184523809524
1375,0.333333333333
1376,0.333333333333
1377,0.881028938907
1378,0.0502008032129
1379,0.406040268456
1380,0.571917808219
1381,0.881028938907
1382,0.406040268456
1383,0.166666666667
1384,0.881028938907
1385,0.969776609724
1386,0.406040268456
1387,0.597087378641
1388,0.571917808219
1389,0.0502008032129
1390,0.81045751634
1391,0.969776609724
1392,0.333333333333
1393,0.0502008032129
1394,0.597087378641
1395,0.406040268456
1396,0.0502008032129
1397,0.333333333333
1398,0.597087378641
1399,0.0502008032129
1400,0.406040268456
1401,0.684881602914
1402,0.333333333333
1403,0.406040268456
1404,0.597087378641
1405,0.333333333333
1406,0.184523809524
1407,0.0502008032129
1408,0.326530612245
1409,0.684881602914
1410,0.166666666667
1411,0.333333333333
1412,0.969776609724
1413,0.969776609724
1414,0.969776609724
1415,0.684881602914
1416,0.0502008032129
1417,0.0502008032129
1418,0.597087378641
1419,0.333333333333
1420,0.406040268456
1421,0.406040268456
1422,0.969776609724
1423,0.969776609724
1424,0.333333333333
1425,0.0502008032129
1426,0.406040268456
1427,0.184523809524
1428,0.969776609724
1429,0.0502008032129
1430,0.166666666667
1431,0.0502008032129
1432,0.0502008032129
1433,0.881028938907
1434,0.571917808219
1435,0.166666666667
1436,0.166666666667
1437,0.597087378641
1438,0.333333333333
1439,0.333333333333
1440,0.406040268456
1441,0.333333333333
1442,0.597087378641
1443,0.0502008032129
1444,0.684881602914
1445,0.0502008032129
1446,0.0502008032129
1447,0.166666666667
1448,0.333333333333
1449,0.406040268456
1450,0.597087378641
1451,0.969776609724
1452,0.406040268456
1453,0.333333333333
1454,0.969776609724
1455,0.684881602914
1456,0.333333333333
1457,0.406040268456
1458,0.406040268456
1459,0.881028938907
1460,0.571917808219
1461,0.326530612245
1462,0.406040268456
1463,0.333333333333
1464,0.406040268456
1465,0.969776609724
1466,0.52
1467,0.406040268456
1468,0.597087378641
1469,0.0502008032129
1470,0.0502008032129
1471,0.406040268456
1472,0.571917808219
1473,0.406040268456
1474,0.184523809524
