Choice,follower_count,following_count,listed_count,mentions_received,retweets_received,mentions_sent,retweets_sent,posts,network_feature_1,network_feature_2,network_feature_3
-1,-1.3647400546,0.00285894432995,-1.21495876041,-0.930421861833,-0.825001290405,-1.27377726074,-1.23512784631,-1.26580361568,-1.02593064178,-2.34998119485,-1.48912796014
-1,-0.804638565768,-0.132802049558,-1.06070332199,-1.52140429964,-1.6380914995,-1.65797589527,-0.971798943968,-1.4414526669,-1.377271503,-0.671133212825,-0.372607760835
1,0.708180624086,1.9567296582,0.827353241299,1.1842397883,1.10541802115,0.935402175464,-0.00459142133054,2.07608950181,1.04020345639,0.134224765761,0.374002034404
-1,-0.775079949467,0.540017329497,-0.944755573081,-1.21812301224,-1.53744095505,-0.694305690813,-0.461036980327,-1.73638680695,-1.11333653314,0.638025058096,0.578728779594
-1,-1.98099287627,-1.15785596606,-1.74336309494,-1.46942798546,-0.0107624876126,1.05933475691,1.87794532258,1.0987219346,-1.4566816688,0.824873873604,0.235534597483
-1,-1.28872987937,-1.76500539004,-1.46738063825,-1.03330918476,-1.01716674212,-0.502965533979,-0.00459142133054,1.27558901619,-1.10825469383,-1.05802915796,-0.680374647732
-1,-0.685659743791,-0.198548500464,-0.46072392414,-0.0301313439575,-0.0359480181509,1.90733337083,1.00953925391,1.68078003921,-0.116899323446,0.582012116519,0.351087159508
-1,0.342884894149,0.131069983509,0.351905267858,0.514223482255,0.380493314631,0.100646381067,-0.00459142133054,-0.0968141271124,0.690859201845,2.31186266453,2.77607404225
1,0.276950291686,0.267686161679,0.47993251955,0.312046585769,0.322886727181,0.166548244267,0.829868582887,0.140493174049,0.272351869244,0.180315884751,-0.0088996897956
-1,-2.51967339498,-1.14308838571,-2.56632921682,-2.25321283033,-2.23261588313,-1.58416870817,-1.56331009865,-2.18121696612,-2.30788808146,1.43340904139,0.500612374347
1,1.0461420354,0.143836408183,0.157420243297,0.82243014499,0.64125257301,-0.26209214136,-0.292582846681,-0.667543804616,0.674892490526,-1.09778374205,-0.160444082181
1,1.0110631669,1.32839568506,0.948132030254,0.641919057899,0.484031335844,-0.528518629714,-0.649196858474,0.375551730456,0.714428962171,-0.16175667193,0.307254920236
-1,-0.397319399431,-0.348726770516,-1.19127580535,-0.67940961688,-0.440683261066,-0.37132496311,-0.582535443,0.0605459453114,-0.65045283113,-0.0324232953907,0.187156288846
-1,-0.588554603998,0.544426231964,-0.514745846631,-0.798010733579,-0.792691145824,0.576750940441,0.554506127963,0.515310815679,-0.72624872685,0.777782095394,0.447830265553
1,1.02710129986,0.918378874143,0.922008661688,0.820266326403,0.775780171106,1.30511327469,1.49422058962,0.851824492676,0.878725021754,0.494288843935,0.245305880046
-1,-0.88064829374,-1.78276984157,-0.954672966443,-1.16570230803,-0.981305911858,-0.0032675867663,-0.00459142133054,0.00653743050244,-0.873125864423,-2.01396121853,-1.48545770606
1,0.665595023107,0.59071905631,0.646756941405,0.693264108749,0.300433635761,1.9744662856,1.19954335456,-0.649707249632,0.718267716776,1.36853134264,0.779048929368
1,-0.826082849662,-0.878766277567,-0.960437353592,-0.556156796869,-0.618726737132,-1.0636993539,-0.812374085529,-0.892497571488,-0.565022456291,-0.344807299497,0.129941473126
1,-0.689950468246,0.13919106332,-0.225014790455,-0.707868428456,-0.692131959015,-0.566058212897,-0.00459142133054,-1.70498083774,-0.607419911217,0.441345243561,0.0473160325397
1,1.52615073416,-0.274091186453,1.23563318193,1.51520854149,1.43236485353,0.352819573069,0.266602368754,0.204322282669,1.59761727212,1.73802141349,2.13527344553
-1,-0.388123364139,1.63098060709,-0.505376419048,-0.34717279586,-0.789740113245,-0.0032675867663,-0.00459142133054,-0.114492989539,-0.355585282409,0.50856028247,-0.017150630445
1,0.190418115806,-0.146365603881,0.457553471928,1.47275069685,1.92317301655,1.35877758252,0.935248731754,1.27265215124,1.37225185339,-1.1344067564,-0.600819756381
1,-1.32745889778,1.53353863957,-1.32352675215,-0.711442475688,-0.593635781011,-0.0032675867663,-0.00459142133054,0.00653743050244,-0.706711772432,-1.03556993013,-0.786450102113
1,-1.53590095123,0.179386628448,-1.31324819572,-1.22019408962,-1.11849784374,-0.664368581083,-0.831390495566,-0.4128810598,-1.40267865899,-2.27466193126,-2.96870877267
1,-0.415664986332,-0.086723588339,0.308875996066,-0.126666948063,-0.568790482509,0.315649909512,0.186126694103,-0.286965353442,-0.212694892264,-0.0285838359523,-0.0231063385908
-1,0.131667720346,-0.126266396439,0.130480198081,-0.126937994255,-0.029826118938,-0.532463743586,-0.00459142133054,-0.271731274899,-0.176089004227,-0.586660585449,-0.296471958382
1,-1.02035768139,-0.190278256177,-0.663736675119,-1.22835884604,-1.38035733977,0.341050512853,-1.10494183507,-0.536118282928,-1.08981053827,1.46521792515,0.659261942105
1,0.0258624595505,-0.633661709391,-0.1921291995,-0.21389009818,-0.00345729390135,-0.0032675867663,-0.00459142133054,-0.10488963463,-0.448486514052,-2.12044465257,-2.51665439536
1,1.09919047496,0.671699759231,0.625857619147,1.08036780267,0.778537189852,0.786401441743,-0.00459142133054,0.593835774812,1.18004803436,-0.966470712227,-0.022894693665
1,-1.17312785304,-1.15016177142,-1.09789621017,-0.834591420702,-0.422105453562,-0.31119936556,-0.684728555907,-0.28237365878,-1.15816034587,-2.13809319058,-3.55714278175
-1,-0.225404970213,0.112132347529,-0.436186803482,-0.221957823939,-0.219011964147,0.126915928152,-0.00459142133054,-2.00149816742,-0.314844003297,1.29742054289,0.554006984885
1,0.502452802276,0.56014568814,0.534994363331,0.193973623547,0.0593411145756,1.36628870874,-0.00459142133054,1.29336755174,0.220365269334,0.488030213998,0.276244650292
1,-0.126774891304,1.0938418222,0.288159608553,1.23420165669,1.66276579927,0.827550660721,-0.536644310673,0.911775288741,0.691677509184,-0.630655533153,-0.488433294957
-1,1.27479636274,0.145481376674,1.02206396741,2.9443806796,2.91289046203,1.20035399313,0.299734033066,0.899595652257,2.52309142877,-1.66056753481,-0.718932994214
1,1.22952778852,-0.146248655955,1.46588387811,1.62379748927,1.58310564356,1.75553889426,-0.00459142133054,1.76557000681,1.5239784787,1.06887431895,0.777055030769
1,2.15164388245,-0.56255801942,2.09776275744,1.28545766495,1.8685934449,-0.885449069977,-0.00459142133054,-0.771877269193,1.35071810342,-0.315847450942,0.267554779927
-1,-1.590217523,-0.74353203002,-1.4254150003,-1.33362284628,-1.26360284922,-0.749900304213,-0.00459142133054,-0.739600749215,-1.51342222697,-1.10188337582,-1.05115593468
1,0.654840031227,1.29991573159,0.861086024547,0.120622403115,-0.00345729390135,0.126915928152,-0.00459142133054,0.354261387017,0.339502077016,2.00534106066,2.7082634715
-1,-2.4407650469,-1.48085774151,-2.88532182964,-2.41945820917,-2.3784541692,-1.91410564836,-2.5446301577,-1.33649395605,-2.33248606268,0.888624886746,0.248411239172
1,1.01101300913,1.99515485796,0.777684179668,1.60728643769,1.60979820758,2.19309826763,2.52093295448,2.16081777897,1.67725757673,1.16136761824,1.2619353159
1,0.0814894740875,-3.3692832833,0.120612690097,-0.178335139169,-0.12759634762,-1.24646170216,-0.66764938611,-1.11507007002,-0.156597345833,0.100993688026,0.348720532764
-1,-0.312356891466,0.461014786838,0.208743331529,-0.154165141868,-0.380954622399,0.290807661286,-0.00601908977164,-0.271513416069,-0.165471333501,0.922537263167,0.504561479467
-1,0.269457999423,1.64482785049,0.3238996008,0.463312982472,0.622576770528,-1.12220033723,-1.73153967523,0.240454416462,0.395547475621,-0.0842165351109,0.224042525431
1,0.571018229092,-0.180646333214,0.682252369662,0.397291670838,0.51407336408,-0.0980518558466,-0.00459142133054,-0.080495529585,0.644145856654,0.921163816016,0.396096730179
-1,-1.32594073282,0.0723947597438,-1.53671430411,-1.2229244135,-0.913079807425,-0.142573962515,-0.00459142133054,0.145148110977,-1.5217340745,-2.11779637173,-2.72932117494
-1,0.403529881563,-2.32351415799,0.58777874583,-0.216011048827,-0.103234281791,0.800419493102,0.822207652905,0.760581428807,-0.0888450653578,0.047524948728,-0.269646262739
1,0.172707961362,-0.720846397518,0.573083150883,0.436598507774,0.639268910435,1.12451389605,-0.00459142133054,1.29551451063,0.377781055141,0.193268383665,-0.243712354916
-1,-0.697224613802,-0.694902616371,-0.735865413734,-0.278524925086,-0.439484087058,-0.160569863324,0.347903393424,-0.41374832598,-0.244215171174,-0.355525739822,-0.279964958012
1,-0.127700483448,0.93759093148,0.204407652565,-0.693096681034,-0.885037161298,-0.436786433796,0.94865192923,-1.16219373412,-0.625832674147,0.633511782134,0.142880119786
-1,-0.152012392599,-0.694620149134,-0.42907421979,-0.10958127376,-0.112031978169,1.25212738684,1.1669272026,0.638139928359,-0.118543392556,0.0420174882712,0.0205512876704
1,0.223774156671,1.84840052734,0.289830208612,-0.508760258987,-0.783133107675,-1.91566156312,0.641285435161,-1.84298383775,-0.540782133844,0.365014342608,-0.227630106948
1,-0.189325077895,0.430001534567,-0.53419701516,0.12868815316,0.004774985407,0.132250765113,-0.0183753813017,0.270772204673,0.205859566261,0.0173729496597,0.0244496649559
-1,-0.868326954159,-0.901499294297,-0.866671569711,-1.0271989792,-1.28100197738,-0.495516555544,0.38435444932,-0.23122385369,-0.513498075191,0.215685131921,0.0391432209807
1,0.87920535898,0.989099253104,1.022860518,0.64151165352,0.725375839611,0.977136196129,1.48460263238,0.763624450769,0.683229464511,-0.038646437343,0.226586114503
-1,-1.07934514974,-1.18761349439,-0.00286487101312,-0.19345189776,0.0423004870137,-0.143291173046,-0.266133986165,-1.07344773325,-0.231416755735,-0.578875596886,-1.78311460751
1,0.881053785231,0.707608238725,1.01932894873,0.299330682356,0.172423018356,0.291582530716,-0.268517410501,0.283174901797,0.511365770764,2.11943050648,2.68408052327
1,1.65645554556,-0.319184955623,1.53178956532,1.30661197948,1.65833545732,0.854908794214,-0.254505204411,0.840151352102,1.30985721241,-0.217975054388,-0.0354979204816
-1,-0.966821892472,-0.251317298048,-0.863016230601,-0.805442123512,-0.881084979821,0.138576399151,-0.360014767489,-1.1378266663,-0.849537212308,0.323187009306,-0.170843181731
-1,-2.27994646334,-1.63916462318,-1.68345323199,-1.4036393445,-1.10887754886,0.0286705454922,0.630373384286,0.70376517675,-1.34467407337,0.473914714755,-0.500821480975
-1,-0.312746328862,1.95457764574,-0.381473402408,-1.12516617425,-1.2005767469,-0.840534130949,-0.666086414663,-1.39197271285,-1.09531624358,-0.279682431497,-0.0227397720821
-1,-0.374169977898,-0.357990502217,0.0378587739172,-0.0981772100974,-0.230042667904,0.587460192123,0.187097672049,0.0993311983993,-0.158579597444,0.515906827641,0.251581273926
-1,-0.231314954805,0.279169076012,-0.272145075469,-0.0926397522811,-0.446061907265,-0.779051661389,-0.254505204411,-0.74694067617,-0.140851996922,-0.396676918314,-0.0868369394768
1,0.273732826477,-0.0908041588563,0.198732711134,-0.26597870723,-0.384662423756,0.00473358757642,-0.213392134868,-0.267032396795,-0.185473807936,0.51124934993,0.304714882122
-1,-0.374702651298,0.434611686702,-0.221403672932,-1.49896440083,-0.48170364962,0.651931042665,-0.494726363297,0.317504253995,-0.910055944414,1.13222145725,0.784600468139
-1,-0.597749475146,-0.536576884001,-0.743597051509,-0.758610525372,-0.486302620725,-0.87551553492,-0.659381550406,-0.733185192732,-1.0576265298,-2.00169187914,-2.45733713676
1,1.26157142149,1.69324240212,1.05537331138,1.28028674658,1.15111497508,-0.42592199866,-0.2499859866,-0.312752855645,1.25165634766,2.23133426378,1.78587381003
1,-0.25779557929,-0.249170692247,0.0135465480152,-0.121696613058,-0.0766219552545,-0.226680350985,0.240803143939,-0.240317213412,-0.176089004227,0.678735733321,0.472906918657
-1,0.526280017044,3.11098420976,0.467171350772,1.88193085058,1.87771344328,2.04015355707,2.53544731504,1.76429870936,1.56332123147,-0.450699584266,0.116618481993
1,1.21262295196,0.221253002831,1.47127196401,0.953501980981,1.03813975266,1.05290130785,0.833195223503,0.916745316164,0.96325671167,0.169382551613,0.301202910426
-1,0.618708540092,1.07729721645,0.493080642368,0.778332334163,0.989936884066,0.8927305796,1.14649216865,0.566340629505,0.576302205039,-0.407491175151,0.053958898234
-1,-1.47126527576,-1.23639318135,-1.44450815866,-1.6067055423,-0.709137663726,-0.191222457892,-0.00459142133054,0.109074711882,-1.24827526563,0.902920688444,0.208711618169
-1,-2.01429657541,-0.70747020889,-1.62617681462,-1.73491438398,-1.44405238252,-1.6700270094,-2.59007788951,-1.59365494159,-1.84613113957,-0.790278006751,-1.2287670544
-1,-0.803642021847,-1.06895905466,-0.714307948848,-0.287129542016,-0.00508782168405,-0.353770029099,-0.00459142133054,-0.402167914885,-0.367799039104,-1.6142534708,-1.14559394336
-1,-1.21710005282,1.99346336582,-1.1516971133,-0.361557926031,-0.411934510641,1.31471259309,0.821355838014,1.03209784543,-0.379706241353,0.129681988137,-0.101511135151
-1,-0.279148337989,-1.28409427464,0.124710423193,-0.274798346804,-0.00362866570909,0.303466744363,1.07253825939,0.687167734531,-0.267729978361,-0.863941775552,-0.56074923838
-1,-0.563922523547,-1.37098304572,-0.207870994002,-0.186912201778,-0.156732580112,0.0735664652963,0.804419911044,0.549633694231,-0.125355232088,0.302880948282,0.0275815017104
1,-0.058744903155,-0.43273770279,-0.670502979475,-0.0712019985324,0.110005334384,0.976351540115,0.819166990572,0.746592780138,-0.113235955187,-1.03896393807,-0.257229543005
1,0.702686255198,1.65712429912,0.714334935327,-0.125726828733,0.041915003331,-0.990818510052,-0.484615643746,0.184779237996,-0.0676831968647,-0.0426687246112,-0.345142152402
-1,-0.0964408020901,-0.748575722208,0.0881004560194,-0.155895506734,-0.171931227509,-0.670255575168,-0.229272440415,-0.690576967244,-0.176089004227,0.824616250809,0.494314350837
1,-0.183351278251,0.198779300821,0.0469181591759,-0.5579524366,-0.33125998899,-0.441898823258,-0.268517410501,-0.647726144601,-0.686459957952,0.730898367273,0.358287899655
1,0.886170946219,-0.785781660681,0.588657071476,0.376958186303,0.615355267641,-1.52735431558,-1.03523282813,-1.16408223013,0.359693387799,-0.835970661709,-0.271176357297
-1,0.084371576562,0.0851455656589,0.12345480925,0.476958883168,0.424537141943,1.39514373159,2.12559016804,1.36716529224,0.385645560088,-0.461369453829,-0.393480810483
-1,-0.436423053638,-0.992280092179,-0.385637166744,-0.98183085973,-1.08824774499,-0.227932935341,1.27588227683,-1.80585989805,-0.862893625277,0.778880177004,0.746040989749
1,0.384586456366,-0.0759368914322,0.260670896839,0.519623590129,0.358859619962,0.654596782937,0.453776842248,0.388367723084,0.431539935056,0.0788462185562,0.347322642197
-1,-1.21602754402,0.0347582499337,-1.32064295818,-1.13995411189,-0.945771180928,-0.655014562954,-0.808187440031,-0.657348009277,-1.2262816639,-2.24256961192,-1.36852405306
-1,0.453641416943,0.51157207553,0.263052522262,0.623205695327,0.638820011852,0.592117005365,0.652957114195,0.503085112066,0.583432489685,-0.177238882703,0.216256391932
-1,-0.97401383757,-1.95571143778,-1.17384745184,-1.59348815058,-1.57779416515,-0.957067825937,0.240803143939,-1.965139635,-1.52516155074,-0.253212848363,-0.332677924199
-1,-0.077641559937,1.02689618915,-0.219156932304,0.0898136652948,0.0110113359298,1.6134789788,0.453776842248,1.73431022714,0.0860410104232,0.229700601348,0.434822996166
-1,0.0336582193823,0.904440974711,-0.486466322667,-0.475417936209,-0.347326990208,-0.467862782054,-0.168930854644,-0.684119174634,-0.442595385588,-0.510799978173,-0.283297492577
-1,-1.14495759769,-0.23547649523,-0.979745779718,-1.35904715465,-1.57004531041,-1.26707625691,-0.493279931472,-0.989676789224,-1.32194375149,0.209298335431,0.0633534658517
1,1.36760759301,-0.197902192177,1.00005406948,0.824693138204,0.844720147623,0.33477076018,-0.495035125009,0.149198274886,0.869435912023,-0.391017146671,0.16453147776
-1,-0.662169904299,-1.35889389902,-1.38081208043,-0.715009835266,-0.814327455676,-0.894021491632,-0.487759187537,-0.344564233408,-0.706711772432,-0.862468835385,-0.324447976254
-1,0.680124866994,0.0925761795954,0.666236649159,0.590375377082,0.2914323341,-0.0019915588151,-0.00459142133054,-0.337216757709,0.585775773741,-0.554193551497,-0.175478147345
-1,0.168946863851,0.915418620616,-0.0601928216207,-0.0508213184747,-0.386230723208,0.0976687251974,-1.01623090684,-0.420951024337,0.0105472819087,0.240848518891,0.444986205662
1,-0.237694166605,-1.71889431139,-0.246473608587,-0.307283649836,-0.31672952123,-0.338572919428,0.531270673779,-0.106896545843,-0.202051760551,-0.179587783964,-0.28712853483
-1,0.0710322496572,0.366174349228,-0.0141134014803,0.351700773746,0.482416939525,0.375074715228,1.48460263238,0.466574596558,0.397426154852,-0.167232597536,-0.241688319126
-1,-0.173522751121,0.0815431349541,-0.218920349549,-0.152971839567,0.168422975647,-0.0032675867663,-0.00459142133054,0.00653743050244,-0.159367147811,-0.895982957387,-0.635792230344
1,1.65387312533,0.971555542305,1.97571240546,1.49051260591,1.42533047897,1.29954491018,1.88762808974,1.37420275362,1.60756308451,1.91782577968,2.66641450717
-1,-0.777536871583,1.38629359824,-0.78478883033,-1.74565811545,-2.00433145175,1.37724825927,0.641629863208,0.0624040245434,-1.55561744981,2.00213413698,1.36373791215
-1,-1.53704478828,-0.923022290047,-1.298174993,-1.56803134717,-1.88879385541,-0.480471374808,-1.08328587623,-1.69297798989,-1.45644160401,1.07849105472,0.589062865027
1,0.511626620423,-0.109364161197,1.63624131354,1.17753660906,0.922571216498,0.841967011465,0.464113314729,0.692450423957,1.30064240057,0.301233243195,0.110487219732
-1,-0.072780287831,1.16958991175,-0.893127016759,-0.512369086904,-0.607969878507,0.423057631773,0.238571400703,0.412214722155,-0.564761138615,0.760094655611,1.53451079206
1,0.0773080247483,-0.106570494809,-0.1921291995,0.0752309550422,-0.101008315204,-0.124004719021,-0.00459142133054,-0.0904065541279,0.0409807540902,-0.421456725346,-0.0483368676499
-1,-0.538512320122,-0.0867681127377,-0.706475354159,-0.631779349579,-0.614283068301,0.104163434281,-0.716885276381,0.259130150377,-0.584939954516,-0.518925687038,-0.451044704791
1,0.122283641272,0.574205562263,0.119721304484,0.336918689955,0.167704712744,0.948706702542,0.696729135841,0.69987253756,0.394829828525,0.123658559165,0.133531520547
-1,-1.66360571649,-0.0621394068721,-1.878203572,-1.85934946008,-1.79660099125,-1.40787759405,-1.37581237969,-1.82542287098,-1.74776356913,0.301333134346,0.0713076637354
1,0.511037307723,-0.84914887883,0.430547884049,0.824231350947,1.10891692466,-0.00362632432033,-0.231697353245,0.686207131391,0.774704061618,-0.814775294464,-0.388713301446
-1,-0.294538624991,0.459009916302,0.11845398238,-0.893230087522,-1.20870158663,-1.34292942826,-0.660823278337,-2.37424020952,-0.792984698049,1.00869685239,0.28314821458
-1,-0.0269126349222,-0.270678221032,0.115795646867,-0.519256748529,-0.520457763234,-2.18499320191,-2.71725014951,-1.96846375966,-0.453936115809,-0.0337312271934,-0.0562380184242
1,0.0207137771378,-0.968407063921,0.118726977489,1.04439669933,1.42986957679,1.01482749744,-0.453432069265,1.48275829894,0.965777659217,-0.873429489159,-0.365776849113
1,1.21800818081,-0.881637139359,0.814201260957,0.633005524255,0.271315254714,1.3853053471,1.49187174353,0.200380462775,0.600156953122,-0.556758761603,-0.255732405069
-1,-0.644826478061,-0.474844675248,-0.798743029799,-0.256896924523,-0.194177912305,0.126915928152,-0.00459142133054,0.230074279724,-0.403280449483,0.718445140394,0.135722053658
-1,-2.34638184484,-0.319067315694,-2.55198291235,-1.52366099451,-1.48993267402,-0.359354746602,-0.275785211415,-0.321434395948,-1.60606789308,-1.54741344387,-1.11859120171
1,-0.473253025589,-0.00499756355276,-0.355739756904,-0.764203407452,-0.61115458961,-0.836611262259,-0.153737382769,-0.585452934609,-0.810145585296,-0.586764754742,-0.752707957877
-1,-1.23118742572,0.0708865427891,-1.17173294294,-0.832553958594,-0.75738725995,-0.820889390654,-0.54001375542,-0.570176560504,-0.764554808627,0.411865407649,-0.203912980761
1,1.3141815983,1.48133214339,1.26937194303,1.31886382278,1.14581525314,-1.16237771573,-1.28172379817,-1.00288155278,1.02598641281,0.220356791621,0.586630988722
-1,-0.505500720177,0.0949580019096,-0.465430654871,-0.498700864142,-0.32262301992,0.427346405499,0.799729414773,0.744693568384,-0.542035448553,-0.155588317035,-0.188091427865
1,2.67843448389,-0.460254154904,2.42590601278,2.63248035978,2.73826752442,-0.144567200997,-0.268517410501,0.89256549093,2.647245612,0.752506980302,2.2615507797
1,1.23624093833,1.47044822234,1.17359034676,-0.0891959554253,0.197421001836,0.238872654767,-0.00459142133054,-0.239565282053,0.243356816188,1.78294309066,1.34806269615
1,0.164282371692,0.884898348911,0.21086812086,0.602044765244,0.126555035435,1.20962608046,1.20162866176,1.16520882047,0.705448521342,1.69536712385,1.46542359511
1,-0.911135652944,-0.292739092824,0.21086812086,0.411553623092,0.17231281635,1.06960249418,0.940086096926,0.085223656713,0.478257076086,1.11509243322,-0.32546128639
-1,-2.16211443435,-1.56483648881,-2.24796563284,-2.66870945888,-1.35758136721,-0.717625252843,-0.494726363297,-0.834330338804,-2.21060391382,0.980158736731,0.843462006553
1,0.4694149152,-0.806079742836,0.864904977823,0.135123003612,0.336717646371,-1.12095351536,-0.672692389621,-0.148973220559,0.258814602068,-1.27543773826,-1.23024831764
1,0.487704485835,0.416386128731,0.768955535988,0.328361626704,0.189822658318,0.74242315228,0.473927591166,0.94050204392,0.323499950855,-0.35468273017,-0.258679880938
1,1.74738436932,-1.79821924725,1.61220121665,0.955175526521,0.74762879235,-0.42592199866,-0.2499859866,-0.312752855645,1.07664207913,1.68049400397,1.285097915
1,-0.696542179397,0.899207680429,0.302830540811,0.580598053169,0.335122824527,-0.624155006799,-1.48542247971,-1.25189307351,0.701880878515,0.846347054945,0.137327803333
